audio,layer,neuron
audio-a-a,block2_layer1_feed_forward2_in_proj,574
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,256
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,229
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,231
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,714
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,874
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,557
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,48
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,49
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,1011
audio-ch-ch-ch,block2_layer1_feed_forward2_in_proj,118
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,419
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,293
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,965
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,37
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,569
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,211
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,629
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,888
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,24
audio-oo-oo-oo-oo,block2_layer1_feed_forward2_in_proj,892
audio-a-a,block2_layer1_self_attn2_in_proj,32
audio-a-a,block2_layer1_self_attn2_in_proj,42
audio-a-a,block2_layer1_self_attn2_in_proj,43
audio-a-a,block2_layer1_self_attn2_in_proj,45
audio-a-a,block2_layer1_self_attn2_in_proj,15
audio-a-a,block2_layer1_self_attn2_in_proj,26
audio-a-a,block2_layer1_self_attn2_in_proj,31
audio-ch-ch-ch,block2_layer1_self_attn2_in_proj,0
audio-ch-ch-ch,block2_layer1_self_attn2_in_proj,3
audio-ch-ch-ch,block2_layer1_self_attn2_in_proj,37
audio-ch-ch-ch,block2_layer1_self_attn2_in_proj,7
audio-ch-ch-ch,block2_layer1_self_attn2_in_proj,40
audio-ch-ch-ch,block2_layer1_self_attn2_in_proj,46
audio-ch-ch-ch,block2_layer1_self_attn2_in_proj,19
audio-ch-ch-ch,block2_layer1_self_attn2_in_proj,21
audio-oo-oo-oo-oo,block2_layer1_self_attn2_in_proj,36
audio-oo-oo-oo-oo,block2_layer1_self_attn2_in_proj,38
audio-oo-oo-oo-oo,block2_layer1_self_attn2_in_proj,8
audio-oo-oo-oo-oo,block2_layer1_self_attn2_in_proj,41
audio-oo-oo-oo-oo,block2_layer1_self_attn2_in_proj,20
audio-oo-oo-oo-oo,block2_layer1_self_attn2_in_proj,27
audio-a-a,block2_layer1_self_attn2_out_proj,70
audio-a-a,block2_layer1_self_attn2_out_proj,199
audio-a-a,block2_layer1_self_attn2_out_proj,168
audio-a-a,block2_layer1_self_attn2_out_proj,167
audio-a-a,block2_layer1_self_attn2_out_proj,209
audio-a-a,block2_layer1_self_attn2_out_proj,115
audio-a-a,block2_layer1_self_attn2_out_proj,20
audio-a-a,block2_layer1_self_attn2_out_proj,312
audio-a-a,block2_layer1_self_attn2_out_proj,347
audio-ch-ch-ch,block2_layer1_self_attn2_out_proj,1
audio-ch-ch-ch,block2_layer1_self_attn2_out_proj,195
audio-ch-ch-ch,block2_layer1_self_attn2_out_proj,306
audio-ch-ch-ch,block2_layer1_self_attn2_out_proj,83
audio-ch-ch-ch,block2_layer1_self_attn2_out_proj,117
audio-ch-ch-ch,block2_layer1_self_attn2_out_proj,215
audio-ch-ch-ch,block2_layer1_self_attn2_out_proj,379
audio-ch-ch-ch,block2_layer1_self_attn2_out_proj,221
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,257
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,293
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,38
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,73
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,299
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,44
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,332
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,235
audio-oo-oo-oo-oo,block2_layer1_self_attn2_out_proj,304
audio-a-a,block2_layer1_conv_module2_in_proj,620
audio-a-a,block2_layer1_conv_module2_in_proj,76
audio-a-a,block2_layer1_conv_module2_in_proj,209
audio-a-a,block2_layer1_conv_module2_in_proj,755
audio-a-a,block2_layer1_conv_module2_in_proj,468
audio-a-a,block2_layer1_conv_module2_in_proj,502
audio-a-a,block2_layer1_conv_module2_in_proj,86
audio-a-a,block2_layer1_conv_module2_in_proj,511
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,227
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,739
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,389
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,711
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,329
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,139
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,207
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,763
audio-ch-ch-ch,block2_layer1_conv_module2_in_proj,446
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,259
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,41
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,460
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,140
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,272
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,277
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,726
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,729
audio-oo-oo-oo-oo,block2_layer1_conv_module2_in_proj,669
audio-a-a,block2_layer1_feed_forward3_in_proj,1252
audio-a-a,block2_layer1_feed_forward3_in_proj,677
audio-a-a,block2_layer1_feed_forward3_in_proj,297
audio-a-a,block2_layer1_feed_forward3_in_proj,843
audio-a-a,block2_layer1_feed_forward3_in_proj,722
audio-a-a,block2_layer1_feed_forward3_in_proj,1268
audio-a-a,block2_layer1_feed_forward3_in_proj,438
audio-a-a,block2_layer1_feed_forward3_in_proj,1087
audio-a-a,block2_layer1_feed_forward3_in_proj,574
audio-a-a,block2_layer1_feed_forward3_in_proj,607
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,160
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,611
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,164
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,12
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,1037
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,688
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,532
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,987
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,349
audio-ch-ch-ch,block2_layer1_feed_forward3_in_proj,1023
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,928
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,226
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,707
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,392
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,1136
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,850
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,1204
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,985
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,27
audio-oo-oo-oo-oo,block2_layer1_feed_forward3_in_proj,28
audio-a-a,block2_layer2_self_attn_weights_in_proj,260
audio-a-a,block2_layer2_self_attn_weights_in_proj,228
audio-a-a,block2_layer2_self_attn_weights_in_proj,71
audio-a-a,block2_layer2_self_attn_weights_in_proj,106
audio-a-a,block2_layer2_self_attn_weights_in_proj,77
audio-a-a,block2_layer2_self_attn_weights_in_proj,141
audio-a-a,block2_layer2_self_attn_weights_in_proj,175
audio-a-a,block2_layer2_self_attn_weights_in_proj,146
audio-a-a,block2_layer2_self_attn_weights_in_proj,190
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,3
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,259
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,263
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,200
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,171
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,113
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,52
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,24
audio-ch-ch-ch,block2_layer2_self_attn_weights_in_proj,187
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,96
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,192
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,4
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,11
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,235
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,147
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,213
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,23
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,251
audio-oo-oo-oo-oo,block2_layer2_self_attn_weights_in_proj,124
audio-a-a,block2_layer2_feed_forward1_in_proj,762
audio-a-a,block2_layer2_feed_forward1_in_proj,4
audio-a-a,block2_layer2_feed_forward1_in_proj,484
audio-a-a,block2_layer2_feed_forward1_in_proj,77
audio-a-a,block2_layer2_feed_forward1_in_proj,686
audio-a-a,block2_layer2_feed_forward1_in_proj,113
audio-a-a,block2_layer2_feed_forward1_in_proj,441
audio-a-a,block2_layer2_feed_forward1_in_proj,90
audio-a-a,block2_layer2_feed_forward1_in_proj,732
audio-a-a,block2_layer2_feed_forward1_in_proj,125
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,66
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,420
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,241
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,755
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,342
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,214
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,22
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,249
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,215
audio-ch-ch-ch,block2_layer2_feed_forward1_in_proj,188
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,609
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,227
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,203
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,751
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,655
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,689
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,725
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,760
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,347
audio-oo-oo-oo-oo,block2_layer2_feed_forward1_in_proj,152
audio-a-a,block2_layer2_nonlin_attention_in_proj,486
audio-a-a,block2_layer2_nonlin_attention_in_proj,200
audio-a-a,block2_layer2_nonlin_attention_in_proj,650
audio-a-a,block2_layer2_nonlin_attention_in_proj,522
audio-a-a,block2_layer2_nonlin_attention_in_proj,80
audio-a-a,block2_layer2_nonlin_attention_in_proj,532
audio-a-a,block2_layer2_nonlin_attention_in_proj,182
audio-a-a,block2_layer2_nonlin_attention_in_proj,796
audio-a-a,block2_layer2_nonlin_attention_in_proj,94
audio-ch-ch-ch,block2_layer2_nonlin_attention_in_proj,388
audio-ch-ch-ch,block2_layer2_nonlin_attention_in_proj,678
audio-ch-ch-ch,block2_layer2_nonlin_attention_in_proj,583
audio-ch-ch-ch,block2_layer2_nonlin_attention_in_proj,169
audio-ch-ch-ch,block2_layer2_nonlin_attention_in_proj,14
audio-ch-ch-ch,block2_layer2_nonlin_attention_in_proj,81
audio-ch-ch-ch,block2_layer2_nonlin_attention_in_proj,852
audio-ch-ch-ch,block2_layer2_nonlin_attention_in_proj,380
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,129
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,6
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,73
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,654
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,561
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,17
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,242
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,568
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_in_proj,479
audio-a-a,block2_layer2_nonlin_attention_out_proj,164
audio-a-a,block2_layer2_nonlin_attention_out_proj,37
audio-a-a,block2_layer2_nonlin_attention_out_proj,228
audio-a-a,block2_layer2_nonlin_attention_out_proj,233
audio-a-a,block2_layer2_nonlin_attention_out_proj,11
audio-a-a,block2_layer2_nonlin_attention_out_proj,143
audio-a-a,block2_layer2_nonlin_attention_out_proj,145
audio-a-a,block2_layer2_nonlin_attention_out_proj,241
audio-a-a,block2_layer2_nonlin_attention_out_proj,20
audio-a-a,block2_layer2_nonlin_attention_out_proj,254
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,227
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,200
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,137
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,264
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,363
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,274
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,307
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,213
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,184
audio-ch-ch-ch,block2_layer2_nonlin_attention_out_proj,314
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,4
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,103
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,31
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,46
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,177
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,179
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,56
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,284
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,350
audio-oo-oo-oo-oo,block2_layer2_nonlin_attention_out_proj,191
audio-a-a,block2_layer2_self_attn1_in_proj,32
audio-a-a,block2_layer2_self_attn1_in_proj,5
audio-a-a,block2_layer2_self_attn1_in_proj,40
audio-a-a,block2_layer2_self_attn1_in_proj,42
audio-a-a,block2_layer2_self_attn1_in_proj,27
audio-ch-ch-ch,block2_layer2_self_attn1_in_proj,4
audio-ch-ch-ch,block2_layer2_self_attn1_in_proj,46
audio-ch-ch-ch,block2_layer2_self_attn1_in_proj,15
audio-oo-oo-oo-oo,block2_layer2_self_attn1_in_proj,39
audio-oo-oo-oo-oo,block2_layer2_self_attn1_in_proj,9
audio-oo-oo-oo-oo,block2_layer2_self_attn1_in_proj,11
audio-oo-oo-oo-oo,block2_layer2_self_attn1_in_proj,43
audio-oo-oo-oo-oo,block2_layer2_self_attn1_in_proj,18
audio-oo-oo-oo-oo,block2_layer2_self_attn1_in_proj,21
audio-oo-oo-oo-oo,block2_layer2_self_attn1_in_proj,29
audio-a-a,block2_layer2_self_attn1_out_proj,5
audio-a-a,block2_layer2_self_attn1_out_proj,293
audio-a-a,block2_layer2_self_attn1_out_proj,140
audio-a-a,block2_layer2_self_attn1_out_proj,269
audio-a-a,block2_layer2_self_attn1_out_proj,366
audio-a-a,block2_layer2_self_attn1_out_proj,111
audio-a-a,block2_layer2_self_attn1_out_proj,276
audio-a-a,block2_layer2_self_attn1_out_proj,86
audio-a-a,block2_layer2_self_attn1_out_proj,349
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,229
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,199
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,74
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,299
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,272
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,81
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,242
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,179
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,310
audio-ch-ch-ch,block2_layer2_self_attn1_out_proj,381
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,192
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,96
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,98
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,37
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,73
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,170
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,171
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,201
audio-oo-oo-oo-oo,block2_layer2_self_attn1_out_proj,209
audio-a-a,block2_layer2_conv_module1_in_proj,5
audio-a-a,block2_layer2_conv_module1_in_proj,654
audio-a-a,block2_layer2_conv_module1_in_proj,432
audio-a-a,block2_layer2_conv_module1_in_proj,177
audio-a-a,block2_layer2_conv_module1_in_proj,80
audio-a-a,block2_layer2_conv_module1_in_proj,369
audio-a-a,block2_layer2_conv_module1_in_proj,565
audio-a-a,block2_layer2_conv_module1_in_proj,120
audio-ch-ch-ch,block2_layer2_conv_module1_in_proj,352
audio-ch-ch-ch,block2_layer2_conv_module1_in_proj,513
audio-ch-ch-ch,block2_layer2_conv_module1_in_proj,130
audio-ch-ch-ch,block2_layer2_conv_module1_in_proj,327
audio-ch-ch-ch,block2_layer2_conv_module1_in_proj,522
audio-ch-ch-ch,block2_layer2_conv_module1_in_proj,172
audio-ch-ch-ch,block2_layer2_conv_module1_in_proj,125
audio-ch-ch-ch,block2_layer2_conv_module1_in_proj,62
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,739
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,4
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,227
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,73
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,591
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,337
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,307
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,276
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,409
audio-oo-oo-oo-oo,block2_layer2_conv_module1_in_proj,286
audio-a-a,block2_layer2_feed_forward2_in_proj,706
audio-a-a,block2_layer2_feed_forward2_in_proj,2
audio-a-a,block2_layer2_feed_forward2_in_proj,525
audio-a-a,block2_layer2_feed_forward2_in_proj,717
audio-a-a,block2_layer2_feed_forward2_in_proj,815
audio-a-a,block2_layer2_feed_forward2_in_proj,529
audio-a-a,block2_layer2_feed_forward2_in_proj,467
audio-a-a,block2_layer2_feed_forward2_in_proj,407
audio-a-a,block2_layer2_feed_forward2_in_proj,956
audio-a-a,block2_layer2_feed_forward2_in_proj,670
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,900
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,8
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,648
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,715
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,499
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,501
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,566
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,856
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,26
audio-ch-ch-ch,block2_layer2_feed_forward2_in_proj,59
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,423
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,360
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,1000
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,331
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,495
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,208
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,502
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,215
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,350
audio-oo-oo-oo-oo,block2_layer2_feed_forward2_in_proj,735
audio-a-a,block2_layer2_self_attn2_in_proj,35
audio-a-a,block2_layer2_self_attn2_in_proj,9
audio-a-a,block2_layer2_self_attn2_in_proj,12
audio-a-a,block2_layer2_self_attn2_in_proj,46
audio-a-a,block2_layer2_self_attn2_in_proj,14
audio-ch-ch-ch,block2_layer2_self_attn2_in_proj,32
audio-ch-ch-ch,block2_layer2_self_attn2_in_proj,34
audio-ch-ch-ch,block2_layer2_self_attn2_in_proj,3
audio-ch-ch-ch,block2_layer2_self_attn2_in_proj,8
audio-ch-ch-ch,block2_layer2_self_attn2_in_proj,42
audio-ch-ch-ch,block2_layer2_self_attn2_in_proj,15
audio-ch-ch-ch,block2_layer2_self_attn2_in_proj,47
audio-oo-oo-oo-oo,block2_layer2_self_attn2_in_proj,33
audio-oo-oo-oo-oo,block2_layer2_self_attn2_in_proj,6
audio-oo-oo-oo-oo,block2_layer2_self_attn2_in_proj,43
audio-oo-oo-oo-oo,block2_layer2_self_attn2_in_proj,13
audio-oo-oo-oo-oo,block2_layer2_self_attn2_in_proj,30
audio-a-a,block2_layer2_self_attn2_out_proj,130
audio-a-a,block2_layer2_self_attn2_out_proj,133
audio-a-a,block2_layer2_self_attn2_out_proj,331
audio-a-a,block2_layer2_self_attn2_out_proj,108
audio-a-a,block2_layer2_self_attn2_out_proj,173
audio-a-a,block2_layer2_self_attn2_out_proj,114
audio-a-a,block2_layer2_self_attn2_out_proj,215
audio-a-a,block2_layer2_self_attn2_out_proj,27
audio-a-a,block2_layer2_self_attn2_out_proj,188
audio-a-a,block2_layer2_self_attn2_out_proj,30
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,0
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,289
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,257
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,36
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,260
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,42
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,366
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,86
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,280
audio-ch-ch-ch,block2_layer2_self_attn2_out_proj,31
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,352
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,261
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,230
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,232
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,107
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,335
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,176
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,244
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,377
audio-oo-oo-oo-oo,block2_layer2_self_attn2_out_proj,95
audio-a-a,block2_layer2_conv_module2_in_proj,675
audio-a-a,block2_layer2_conv_module2_in_proj,12
audio-a-a,block2_layer2_conv_module2_in_proj,301
audio-a-a,block2_layer2_conv_module2_in_proj,752
audio-a-a,block2_layer2_conv_module2_in_proj,563
audio-a-a,block2_layer2_conv_module2_in_proj,628
audio-a-a,block2_layer2_conv_module2_in_proj,374
audio-a-a,block2_layer2_conv_module2_in_proj,442
audio-a-a,block2_layer2_conv_module2_in_proj,509
audio-ch-ch-ch,block2_layer2_conv_module2_in_proj,641
audio-ch-ch-ch,block2_layer2_conv_module2_in_proj,153
audio-ch-ch-ch,block2_layer2_conv_module2_in_proj,185
audio-ch-ch-ch,block2_layer2_conv_module2_in_proj,70
audio-ch-ch-ch,block2_layer2_conv_module2_in_proj,425
audio-ch-ch-ch,block2_layer2_conv_module2_in_proj,141
